rand_point_id,x,y
"5691",838741.015160709,823147.045946554
"5692",839832.347977764,823684.53361536
"5693",839097.734037033,823384.926088774
"5694",837545.466120114,822304.581774631
"5695",839100.226715861,822030.981757642
"5696",839520.279723176,822755.108679971
"5697",837952.538806613,821401.052327383
"5698",839830.910022841,822739.844225044
"5699",840479.139275156,822330.34276276
"5700",840105.143059537,823908.449130952
"5701",840094.595722265,822866.320440391
"5702",839633.153722895,822031.95999995
"5703",837523.344193646,823113.268241279
"5704",839221.669595133,822687.00052679
"5705",838241.140368492,822719.489995721
"5706",837138.431008218,822309.651478979
"5707",840423.777849998,822967.246117042
"5708",836903.790922527,822809.579600113
"5709",837839.737245941,822222.266847406
"5710",837714.601472511,823071.380283321
"5711",839116.849104419,822761.851147772
"5712",838792.806891763,823007.428335155
"5713",840805.310398281,822008.317185145
"5714",837971.910596639,821642.918092956
"5715",840977.331169517,822669.119015413
"5716",840513.641769599,824141.542058202
"5717",840720.324267435,823239.347457828
"5718",838716.913313735,823375.553295541
"5719",839950.708176697,822918.192933193
"5720",840279.843044465,822668.938075762
"5721",840818.431139371,822604.550011284
"5722",840418.802170062,822724.096406851
"5723",837250.426895858,823307.146333975
"5724",840249.314623964,822672.351271042
"5725",839374.916253713,821699.034933077
"5726",838130.219168352,821831.264953946
"5727",840714.853940304,823471.274555362
"5728",839837.696966278,822435.747229426
"5729",837918.417596762,823661.821251885
"5730",838995.663843857,822621.198482244
"5731",838708.145098847,823199.800886266
"5732",840144.137074613,823548.656300557
"5733",839827.497843259,822209.89323066
"5734",837140.90210271,823458.788213434
"5735",839089.690196012,822767.618954606
"5736",837645.862442135,821935.790059884
"5737",838055.318342059,823674.671816773
"5738",840573.426917769,823900.25538301
"5739",839277.820953475,822835.535518567
"5740",838825.564818137,822098.091677187
"5741",837542.339071232,822093.48006842
"5742",838105.559050249,823238.037001938
"5743",838368.174487745,823139.600675822
"5744",839804.302849336,822953.72846199
"5745",838323.416973731,821852.570028261
"5746",839364.85166203,823073.919662272
"5747",839904.596298102,823732.454790678
"5748",841013.953867612,822452.88793417
"5749",840627.569760469,823042.971304086
"5750",837409.971604822,822355.354288432
"5751",839565.62182624,822191.230446672
"5752",838322.103818796,823245.684131895
"5753",838983.393568748,822215.051336408
"5754",841110.464983441,821755.0510848
"5755",839775.017025454,821842.938695652
"5756",840589.755509786,823788.398197066
"5757",839923.72863951,821948.302331922
"5758",837233.374615115,821958.243451693
"5759",839252.698281819,823766.891768248
"5760",840398.534449185,824027.192084755
"5761",839873.139848881,822578.212304124
"5762",838753.943293513,823300.885274651
"5763",837145.694940188,823235.3336333
"5764",836877.74574849,823378.926274932
"5765",840393.256447142,822698.087925385
"5766",837975.784803238,822167.143494433
"5767",840829.53360723,823487.098865418
"5768",837715.2527892,823781.168299735
"5769",839143.086183315,823866.595335534
"5770",840946.689605075,824229.233636657
"5771",840237.21057983,822438.323284373
"5772",838659.403307037,822508.121852328
"5773",837032.58557167,823122.001490211
"5774",838210.570631885,822709.879623346
"5775",840079.437019691,822382.848224975
"5776",837627.73005606,822202.38615686
"5777",840017.8842011,823983.347819541
"5778",836985.454974103,823355.371767839
"5779",837796.990122526,823538.178186899
"5780",840314.31986118,823114.784275254
"5781",839815.492617456,821834.805569587
"5782",840397.628536241,823898.887166805
"5783",837999.442934912,823106.215216088
"5784",840598.369390425,823134.045100992
"5785",839834.838451618,823982.04970296
"5786",839318.507768403,821648.621576588
"5787",838931.699503125,823506.762664448
"5788",840209.655708631,823775.23563338
"5789",838455.228115752,821859.383486616
"5790",840279.430167377,821645.026330927
"5791",839518.568465167,823346.068518174
"5792",839432.784616634,822035.371405078
"5793",838271.370855634,822413.842658192
"5794",838437.90507854,822169.038979979
"5795",839941.194618373,822577.982066796
"5796",838222.858221073,822490.860834704
"5797",840062.37056769,823987.708080013
"5798",840027.721869098,822237.977239496
"5799",838571.455156857,822503.478416205
"5800",836989.23885221,823321.505069545
"5801",839062.787619872,823342.773783735
"5802",840943.271965497,822221.537780776
"5803",838050.062345553,822589.586270872
"5804",838914.153066883,822977.358902283
"5805",840846.333125147,822509.919805628
"5806",839183.811985323,823124.048158812
"5807",840295.777640611,822478.826874369
"5808",837085.066801283,822428.814615198
"5809",838421.06453348,823343.235130199
"5810",837625.631972412,823245.671472159
"5811",839478.573832707,822827.717852702
"5812",840616.908455229,823934.423501127
"5813",838541.970886434,823579.284750461
"5814",840301.796594675,823561.465995896
"5815",837424.135440971,822270.753002007
"5816",839645.640652806,823951.301057831
"5817",839823.363387826,823349.454168007
"5818",837241.638233906,822162.271763389
"5819",838962.954190316,822049.699989009
"5820",840133.006972625,822595.044856494
"5821",840403.948414453,823858.301530325
"5822",837437.943152,822832.572059812
"5823",840260.336584837,822250.83377016
"5824",839671.832695928,823651.902708084
"5825",837634.364507622,823420.30852579
"5826",839942.761647681,822000.88584714
"5827",840614.805084489,822543.20918859
"5828",840786.812966798,824088.696696782
"5829",838489.183493471,822936.357682729
"5830",837951.365292159,821477.098857435
"5831",839940.050828314,822209.900579702
"5832",839272.626676509,823135.285462421
"5833",840627.8942114,821966.024674272
"5834",840784.533539309,823139.469410282
"5835",838103.079733598,821517.118385643
"5836",840156.35602449,821852.765202306
"5837",837695.158815753,821951.039310448
"5838",838087.519022054,821898.97099017
"5839",840062.308581475,822728.154633834
"5840",839864.766689375,823456.279105417
"5841",839583.921591744,822330.123462018
"5842",840433.093317851,823965.58275355
"5843",839547.767807795,823230.418520708
"5844",840668.208351491,822297.737130225
"5845",839713.604998906,822133.928679783
"5846",839521.126090554,822055.53024426
"5847",838783.301864188,822552.602420862
"5848",838865.244554475,823716.964316749
"5849",838724.506537028,823030.636672258
"5850",838452.007026699,822653.47509001
"5851",840497.885625599,821674.024651996
"5852",837804.107391218,822694.18364848
"5853",839759.747532028,823350.274845001
"5854",836840.508445574,823112.794657637
"5855",838090.35391967,822330.823589938
"5856",840616.627002884,822367.259169075
"5857",838338.314289726,823408.832704809
"5858",838576.96799585,822390.134764915
"5859",838699.40532432,823435.25929512
"5860",840389.087170363,822379.02529817
"5861",840861.63374873,823490.839006815
"5862",838695.529516935,822013.965573638
"5863",837568.619300607,823170.431960157
"5864",837838.917319049,822579.873354026
"5865",839196.945725139,822990.389275182
"5866",839044.113036159,822313.494592893
"5867",837750.785104571,822922.084035744
"5868",839159.044253276,821868.566805568
"5869",837850.665843604,823577.77265558
"5870",838808.348182234,823253.363668762
"5871",840550.529952568,824250.598450514
"5872",838077.613266025,822498.925142244
"5873",838423.330004642,822663.821833955
"5874",838994.518624322,823192.640113668
"5875",838554.886748847,823070.222946896
"5876",839694.443269114,823734.594413535
"5877",838889.920152524,822779.774376107
"5878",837415.728657011,823413.876844857
"5879",840063.20023628,823686.949828884
"5880",837446.20268023,822037.862076565
"5881",837234.081027051,822489.963243886
"5882",839890.123703697,823090.790034747
"5883",839445.663591728,821965.191473558
"5884",839391.15388629,823827.724966205
"5885",837383.321952371,822883.539157807
"5886",840041.906395468,821750.830555078
"5887",838330.742086127,823357.134418176
"5888",839541.067691622,822094.85673913
"5889",837924.44387758,821820.736445853
"5890",839513.513556271,822351.311196259
"5891",840501.477408567,821797.715887458
"5892",840884.027613616,823210.970517384
"5893",840488.534350776,821934.324609243
"5894",838112.251759546,821613.221648083
"5895",837804.867800648,823739.218124551
"5896",837433.622030203,823168.56768444
"5897",839173.838210853,822457.967175758
"5898",837081.654385038,823270.838988826
"5899",837293.849152013,823449.709011335
"5900",838854.868045767,822780.484319887
"5901",837234.937872872,823184.052548863
"5902",837494.582996834,822783.17098915
"5903",837393.270502282,821774.082157804
"5904",839752.841654751,822358.060377013
"5905",837846.070441271,822274.175595582
"5906",837167.348617715,822464.760791604
"5907",840051.98186099,823653.447905014
"5908",837503.350394172,823138.815451014
"5909",839131.846788649,822717.65146961
"5910",839794.562913587,823899.848560819
"5911",838707.97507039,822701.436651055
"5912",837167.654415007,823124.23643693
"5913",840190.676179716,823418.34726582
"5914",837128.991273595,823115.071934621
"5915",839204.406018822,823821.563758939
"5916",840460.584052003,821995.19712065
"5917",839789.683774724,821903.122208498
"5918",839002.393721091,822843.81512553
"5919",837834.260823705,823272.858996848
"5920",839685.792134259,824003.515427052
"5921",838198.293621744,822184.865781148
"5922",839906.336115204,823007.305180816
"5923",838449.302799924,823766.62233286
"5924",840644.564240848,822561.205177009
"5925",839546.308693054,822420.188580363
"5926",839493.476067306,822056.914869039
"5927",840732.445209784,821854.314482138
"5928",840443.521803691,823755.194699426
"5929",838193.699483408,823422.21795859
"5930",837730.438190756,822904.308343661
"5931",840160.938696896,821686.239117197
"5932",838639.973673406,822576.450171481
"5933",836935.799379666,823363.306666564
"5934",839240.568703048,822447.671578347
"5935",838127.685194603,822239.283289594
"5936",840436.474465414,822622.76313708
"5937",838080.588432059,822960.596991057
"5938",839731.70158571,822706.583607915
"5939",837559.252385831,823248.92193672
"5940",838445.37164449,823175.120633781
"5941",837952.283155781,822821.080412297
"5942",837634.607074365,821991.341397132
"5943",837982.942967302,823372.72459828
"5944",840134.568258064,821511.875071024
"5945",839068.306849071,823798.587798128
"5946",837571.460160328,822536.995625708
"5947",839787.727304828,822710.381105957
"5948",839450.054714118,823259.095370537
"5949",839407.6793459,822416.747282154
"5950",838728.709121987,822183.14131663
"5951",838884.235835189,823083.640003319
"5952",838395.083912068,821664.070278957
"5953",837903.668263831,821543.187729615
"5954",836992.688078834,822799.416909814
"5955",841084.477755252,821998.644438622
"5956",839520.152333023,823400.879880848
"5957",838811.008799098,823741.677630742
"5958",837239.229731054,823076.85460775
"5959",840545.158391104,823255.684827845
"5960",840753.638928609,823479.733192544
"5961",837871.887717027,822309.009908817
"5962",837163.547501746,823064.840722732
"5963",839556.844283505,823578.504194603
"5964",839324.623715417,823878.207910094
"5965",840442.079983246,823447.809692899
"5966",840061.9555011,822016.112241528
"5967",839494.388673237,823784.708838738
"5968",839568.599017049,822447.019931769
"5969",837501.455777753,821938.195004779
"5970",839413.061867496,822992.431550266
"5971",839627.374562835,821917.72904762
"5972",840535.916860493,822300.263820488
"5973",837960.36816283,822771.054455645
"5974",838936.452978025,823610.19705233
"5975",837876.518437236,823241.57188353
"5976",840264.155753703,822725.542688216
"5977",840513.01831202,823966.937043453
"5978",837702.870355405,823244.306741998
"5979",837866.958415483,823102.744524515
"5980",840711.531220471,822953.001245542
"5981",837795.593074548,822835.561921778
"5982",840684.80864651,822462.360060896
"5983",837334.684643649,822470.195347214
"5984",837910.594521218,823044.517279102
"5985",840695.601231772,823683.768715751
"5986",839378.508034961,823733.870231063
"5987",838881.286106333,822433.969586998
"5988",840835.896629598,821940.596168815
"5989",839018.977112936,823371.23661478
"5990",836906.569997846,822850.238948444
"5991",838310.97529392,823602.798695797
"5992",840308.458188794,823606.794694462
"5993",838540.446176529,822289.389778602
"5994",839602.817281986,821740.438289594
"5995",839273.40923009,822804.751306031
"5996",841123.570304227,821726.428698543
"5997",838509.145793856,822679.861672139
"5998",840920.251342402,822885.036853238
"5999",839669.331120407,823679.334216454
"6000",838748.409498237,822226.699876226
"6001",840403.522518455,823975.016801557
"6002",839765.896000792,823060.820987361
"6003",838928.647088388,823848.401445531
"6004",836862.942334078,823051.375196614
"6005",836664.36872792,823318.726770924
"6006",840369.626038613,822853.797799273
"6007",838370.90115492,823269.030599103
"6008",840509.232250128,821824.894093881
"6009",838778.038203472,823514.476206496
"6010",836892.298956343,823183.531054174
"6011",838634.173019836,822606.249990237
"6012",836766.738304693,822823.60476479
"6013",837147.509248118,822488.051629335
"6014",839021.855562593,822076.942788376
"6015",837704.581133283,822880.660018817
"6016",838249.048494686,823291.035860892
"6017",839648.828722475,823717.953335369
"6018",837924.843590089,822289.22166121
"6019",839349.859761787,823299.516762349
"6020",837304.527114904,822646.006294605
"6021",839601.829071554,823078.058399922
"6022",838512.686277186,821743.44834446
"6023",838753.453520516,823779.481959661
"6024",838912.149553348,823634.333761919
"6025",838186.671544478,821747.529974678
"6026",837533.625848666,822641.216013719
"6027",839965.806476485,821801.322549825
"6028",837464.745287447,821963.355947893
"6029",839999.89277373,823796.799498315
"6030",839211.578416709,823048.938007705
"6031",841072.080877338,822082.735685249
"6032",840897.643872338,821829.471750369
"6033",838442.519346997,823268.848816976
"6034",840152.753812628,822963.367774699
"6035",838614.724447606,822827.055075691
"6036",839551.040657597,823754.11994668
"6037",839876.494497716,823031.574994362
"6038",838271.408660933,822928.050197365
"6039",840299.864206686,823460.70204872
"6040",838859.539048268,823434.869510716
"6041",838115.436479932,823608.066179156
"6042",840509.799039166,822872.646239323
"6043",839669.668150729,822906.042945756
"6044",838627.902246101,823032.33006789
"6045",839294.219838657,823816.390337958
"6046",837634.302831318,822804.706092558
"6047",837299.640157753,822820.338830405
"6048",838415.901593258,823117.593142673
"6049",838816.305298685,823822.530216167
"6050",838328.804396392,823321.088122823
"6051",838592.0107475,823270.360586473
"6052",837653.17646326,823321.578516383
"6053",839898.259194458,824035.514300613
"6054",839090.356820791,822215.167424594
"6055",837331.65846938,823406.318855478
"6056",840392.50140086,823620.789546618
"6057",839536.942437626,822005.475699782
"6058",840988.228902455,821968.981824818
"6059",840483.000454074,821870.415763294
"6060",840105.19867682,822762.844426027
"6061",837777.361904812,822948.716404098
"6062",836925.589674463,822986.997624176
"6063",839223.338090909,822983.29098305
"6064",838231.80454103,823322.766008824
"6065",838009.455049102,821486.391274852
"6066",837685.880722481,821640.045580434
"6067",838551.91698217,821949.262572783
"6068",838462.528886991,821642.382869383
"6069",840264.253448618,822901.376208885
"6070",840193.195947481,824075.969111614
"6071",836837.830085562,823330.633480474
"6072",840828.045921071,821752.157148208
"6073",836739.18013402,823131.764580559
"6074",839574.519664945,823512.099810969
"6075",838262.06348141,822028.323201454
"6076",839188.832880199,823764.354190153
"6077",840547.307639003,821828.109663269
"6078",839566.435942507,823844.12489392
"6079",840359.040420654,822973.371887396
"6080",837364.739015577,821552.848183758
"6081",838288.061765909,822007.791876364
"6082",840138.924047699,823714.238913101
"6083",840725.864619639,823064.075201982
"6084",839847.641852126,821910.02713929
"6085",840365.144962838,823317.148218528
"6086",838651.38495743,822747.913102335
"6087",840302.444549865,822850.379582372
"6088",838667.075456087,823127.5528623
"6089",837722.575004671,822496.124391103
"6090",838093.326893824,823425.893095963
"6091",838379.24160242,821543.761508566
"6092",837456.600585249,823253.367908964
"6093",837628.275106856,822064.83050841
"6094",838097.011007087,822986.657480163
"6095",838098.789993529,822256.76449459
"6096",839828.108302889,823023.729735901
"6097",840327.350480933,822565.664065375
"6098",839992.416922719,823205.864531413
"6099",840430.048493257,822650.370860884
"6100",838882.173064849,823469.604018036
"6101",837808.143062086,822369.813519661
"6102",839473.312811759,823328.509272299
"6103",839507.746477786,823886.047469698
"6104",840138.529391935,821791.03406837
"6105",840826.816839384,823419.723354162
"6106",837265.383619552,822908.633040483
"6107",839895.278158184,822397.935467597
"6108",839804.609039984,823800.494447458
"6109",840380.928735108,823480.017743078
"6110",839874.360173173,823194.459676229
"6111",837123.510590618,822211.572388189
"6112",839313.202367138,823024.98986533
"6113",838228.858334003,823470.503111206
"6114",840253.3664181,823065.694095572
"6115",840832.881299197,824096.007903268
"6116",840310.360301166,821620.748940146
"6117",837356.916953689,823419.019394065
"6118",840271.438466305,823529.712370067
"6119",839036.044978178,822512.471999541
"6120",840105.954076207,821647.107324284
"6121",838519.767405079,822222.159033418
"6122",839601.485796036,823116.693912624
"6123",838127.207893477,821449.85760652
"6124",839546.911152383,822389.972929086
"6125",838724.397331559,823701.849384527
"6126",839625.366407977,822100.717619631
"6127",837932.439820795,822613.675098641
"6128",836970.034598573,822748.542638197
"6129",838657.111191448,822923.189778226
"6130",840120.757299686,823024.15000784
"6131",839003.698061565,823674.433679609
"6132",840609.167983516,824275.413840458
"6133",838841.888135399,823558.394405707
"6134",840209.052373979,822099.969175229
"6135",839811.397700425,821792.897087857
"6136",838621.058048978,821791.879235988
"6137",837329.937214865,822811.48207197
"6138",840401.602102116,821806.107807549
"6139",839145.451267883,823280.301452181
"6140",840634.082724165,823135.36849827
"6141",839189.386883358,822352.139069313
"6142",839476.739362731,822773.409141784
"6143",840175.321843421,823344.596964875
"6144",840698.153559915,823212.372089279
"6145",839639.804668898,821869.105071721
"6146",837965.827038607,823451.680143279
"6147",837108.529338347,822410.482253451
"6148",840111.890638225,823303.633004875
"6149",840399.948445308,823825.310539527
"6150",839219.137590546,822297.391400468
"6151",838473.765127748,823102.067576375
"6152",838391.963644944,823716.659300475
"6153",840426.986165118,821643.807760494
"6154",839822.063657069,823263.126656131
"6155",839860.771850627,822123.648381532
"6156",839305.261479808,823646.532023047
"6157",840832.230893233,823682.119241058
"6158",839083.445095074,822371.133811489
"6159",837418.957971755,821481.988144272
"6160",840822.398282014,822660.997070788
"6161",840669.46611298,823820.851939877
"6162",836678.551495777,823344.026000523
"6163",840301.831692341,823038.118789721
"6164",837526.705602586,822135.341342487
"6165",840252.525318619,822369.944778888
"6166",838505.862727104,822802.301873561
"6167",839035.265126153,823243.788827174
"6168",836997.388981961,822298.791574325
"6169",838348.268512493,823751.032918345
"6170",839889.843461192,822160.675231704
"6171",837645.772291472,821832.042347144
"6172",840659.366291959,822984.919809437
"6173",837159.48125684,822380.18224291
"6174",839806.516094016,821868.424519725
"6175",838653.374758848,822161.136487587
"6176",840834.227413443,823024.578090765
"6177",838172.771115047,822265.143355281
"6178",837290.344373091,821753.228565318
"6179",839993.766206658,821703.370319883
"6180",840985.99670061,822529.387858612
"6181",840052.255125619,822557.237495522
"6182",840763.269823426,822533.404534192
"6183",837056.292141405,823001.375684568
"6184",840760.666956465,823030.591728126
"6185",837921.83766824,823540.736426062
"6186",840683.836956057,823107.113134564
"6187",837900.035506506,823088.939228758
"6188",839223.133856641,823261.282091526
"6189",838400.754204902,823836.712029217
"6190",839697.16613076,822802.858402927
"6191",839138.467687123,823390.272266832
"6192",839369.882401298,822162.25019338
"6193",841064.725857919,821879.467961122
"6194",839881.424200261,823326.990655956
"6195",839585.870606082,822706.618217338
"6196",839993.327615145,822683.831304316
"6197",838009.062862838,821711.605450903
"6198",836576.427077096,823291.702748672
"6199",840125.540242166,821893.452792065
"6200",838341.585423674,821518.465782797
"6201",837366.609089855,821762.963817673
"6202",840978.742676263,822245.069655123
"6203",840861.112185893,822215.336149284
"6204",837859.675193943,822445.813559108
"6205",839919.808970095,822944.7748749
"6206",838539.319592938,821719.133199141
"6207",839188.333624588,823083.492777378
"6208",839832.764688188,823922.895418119
"6209",837864.98603957,821426.408467494
"6210",839506.575151777,822421.073024469
"6211",838105.90831791,821377.678932758
"6212",838972.783856796,821869.766945588
"6213",838016.324264049,823069.874099312
"6214",837536.416965099,823268.006615415
"6215",837753.955660454,821599.006630782
"6216",838244.756099372,822198.096180983
"6217",840629.784863675,823959.954951132
"6218",839638.284556282,822786.45689756
"6219",838791.855026396,821896.634773041
"6220",839944.123888872,823337.767686806
"6221",839674.757114308,822638.715284653
"6222",839906.395533267,822741.23681808
"6223",840080.656552211,822556.194489567
"6224",840902.363323528,822479.927635505
"6225",838152.631913212,822888.538678055
"6226",838211.652202074,822743.402118019
"6227",839259.727633037,823099.401781948
"6228",838517.940684328,822979.885693176
"6229",837264.759386962,822037.98311957
"6230",839232.208843872,823553.706655297
"6231",840823.22567642,822203.739931507
"6232",840507.485513687,823369.883271942
"6233",840670.305139195,822722.319833864
"6234",838476.565124137,822115.412368044
"6235",837195.544434238,823230.383447231
"6236",839796.114618235,823834.249911246
"6237",839583.257890497,823395.587320192
"6238",840744.363940277,822863.787325258
"6239",841016.983386172,822425.727580117
"6240",837478.615816396,822207.284499197
"6241",836927.5646391,823123.842787042
"6242",839368.008460458,822974.534653816
"6243",839837.821848929,823465.686991881
"6244",838549.467918219,823281.098558423
"6245",838112.622383097,822964.247403926
"6246",838578.072666692,822773.795601469
"6247",839251.835419014,823165.266964721
"6248",839322.558069283,822172.508879776
"6249",840508.549480736,823016.168731595
"6250",837907.735956214,823225.002758124
"6251",837998.926373259,823837.862302103
"6252",838775.60772923,823323.30993054
"6253",840610.593980085,822041.010608363
"6254",839021.565607271,822411.030157518
"6255",839585.291302282,822589.025973645
"6256",839643.689552217,823864.921568775
"6257",839615.599886528,822142.345711016
"6258",837190.272345359,822996.744963948
"6259",840712.810244746,823628.097925494
"6260",837221.489708036,823242.735031673
"6261",840338.985857238,823213.913671884
"6262",839747.367846446,821759.593378966
"6263",839744.751220015,822597.928084866
"6264",838057.100183576,822008.715677783
"6265",836941.583435276,822782.382299515
"6266",837832.839172119,821407.04622943
"6267",840764.220578898,822836.036681954
"6268",837961.01247661,823256.313909133
"6269",836910.055855133,822894.837105656
"6270",839704.370768421,822436.789842085
"6271",840178.000059298,822173.770333264
"6272",838707.68494651,822587.921264522
"6273",840855.540640266,824346.705444093
"6274",838474.598928251,822361.557110113
"6275",837461.60055872,822414.535485884
"6276",839713.125958755,823243.45011173
"6277",840283.120338798,821751.209291127
"6278",840407.643773634,822216.712664381
"6279",838918.145083994,822653.583891492
"6280",840890.674774292,824355.914244791
"6281",839206.374412991,823403.428824098
"6282",840171.082441439,821621.591073587
"6283",840774.865853987,823711.11433251
"6284",838592.046246498,823079.627062447
"6285",837808.57525745,822790.398813619
"6286",838509.022284472,823919.067990454
"6287",837237.649270093,822050.080745083
"6288",839039.494312434,821853.785215088
"6289",838834.209692998,823938.080709642
"6290",838320.232450468,821627.543941843
"6291",838478.133944059,821992.730172434
"6292",838424.940339752,822551.091737865
"6293",840911.185464627,822847.229524473
"6294",838022.150266446,823243.437141837
"6295",839557.595184344,821799.2229456
"6296",839395.584713267,823207.977142821
"6297",838502.750343026,823186.227867269
"6298",837950.540156393,823665.971793168
"6299",840301.709351852,821877.930310287
"6300",839319.713762833,822538.898802739
"6301",839786.285972099,822394.379438801
"6302",840805.501473362,821828.774246776
"6303",840901.980484653,822934.273612543
"6304",840440.347683092,822170.987865459
"6305",839392.202099384,823065.955434102
"6306",839917.189775693,823569.013522848
"6307",840724.235327986,822608.458779062
"6308",839459.771738396,822524.374538904
"6309",839546.986208934,822946.2451684
"6310",839330.265124565,822847.998602283
"6311",840260.444102174,821809.074540941
"6312",838731.628075569,823814.613436171
"6313",838605.022164176,821687.888403293
"6314",838089.470129006,822026.259613503
"6315",837645.544598905,823045.903990747
"6316",837101.648815637,823138.020398921
"6317",839755.171411763,822162.382032989
"6318",840893.699980785,824217.879662193
"6319",837101.415210019,823070.14674069
"6320",837956.182339539,821716.303726591
"6321",838644.776349024,822541.081813804
"6322",840415.490493798,821889.435037782
"6323",839893.829916403,823274.528091054
"6324",838142.895603419,821938.073377728
"6325",838856.193571155,822043.811416698
"6326",838040.232854708,823566.372512888
"6327",840309.550064336,823178.109574942
"6328",838570.51281101,823761.728973513
"6329",839304.358425411,822089.186684943
"6330",838666.54735143,821889.479368236
"6331",839971.165270736,823349.035204286
"6332",838907.95241845,822947.548535348
"6333",837699.462026666,823316.440682585
"6334",838275.095978635,822597.16469537
"6335",839401.352388479,821559.834117496
"6336",840341.018248892,822286.374587775
"6337",837096.105293116,822540.947607844
"6338",840001.538629964,821955.784305997
"6339",838863.040036673,822412.442274686
"6340",839026.655255671,823406.220010026
"6341",837602.339023715,822807.542614375
"6342",836967.205280962,823287.765094425
"6343",840614.891927629,823989.534195631
"6344",836982.335701276,823243.315648375
"6345",840325.817531821,823930.421579849
"6346",837792.887657766,821672.133685576
"6347",837358.20985221,822647.835820808
"6348",839072.464278096,823894.334718977
"6349",838420.058946948,822892.089344581
"6350",837093.760864259,822765.303810562
"6351",839356.781659359,821740.166694962
"6352",837272.942014325,822752.334897851
"6353",839918.171712274,823654.325794028
"6354",837378.847691549,823154.296878843
"6355",837303.798552387,823157.480484484
"6356",840978.835463197,822275.899525948
"6357",840116.379496114,823947.962555573
"6358",839631.16098134,823838.574190743
"6359",841042.121361787,822294.392530862
"6360",840884.6584011,822697.642191145
"6361",838156.798646668,822967.145610751
"6362",836807.446865789,823333.828347903
"6363",840487.971733529,824151.531017567
"6364",839881.129039803,821739.591138753
"6365",840687.135694651,822933.327612168
"6366",838070.205772602,823400.080836979
"6367",839353.542942658,823138.476929305
"6368",839310.359849795,823183.80353344
"6369",838556.624617172,821799.317486533
"6370",838980.656198696,822128.062190081
"6371",840773.098391054,824190.621577002
"6372",839174.880973941,822847.134406474
"6373",840792.617482815,823836.489808074
"6374",840083.442222772,822973.48354053
"6375",837050.637122052,822379.506572642
"6376",840446.644721446,823099.938717761
"6377",837835.730848648,821310.824073532
"6378",840459.283126469,823330.784691253
"6379",837480.244308614,823027.966163104
"6380",840145.788902057,823747.852818954
"6381",840389.570118546,822287.885510048
"6382",840334.580807215,822239.71954418
"6383",840577.309273291,823860.99604441
"6384",840507.762925358,822296.274059201
"6385",837632.519410713,822862.863625917
"6386",838048.097116533,822535.12393586
"6387",838498.682400716,822484.784982693
"6388",838681.466126645,822447.642206797
"6389",837225.578122283,822236.488302481
"6390",838652.082184438,823673.13105247
"6391",839406.397700406,821690.553409789
"6392",840503.706683481,822527.949234879
"6393",840517.587078134,823530.567636859
"6394",839730.168225483,822889.57072067
"6395",839987.213617318,822171.266118791
"6396",840152.424529676,823375.753991837
"6397",839173.019600907,823202.872088738
"6398",838090.033709474,821355.608627161
"6399",837999.682354524,822765.498843284
"6400",839258.510333819,822207.804830762
"6401",840346.451205521,822907.672196492
"6402",839453.618315374,823516.580869193
"6403",840264.003499108,823886.45176437
"6404",839316.869421522,823737.014718098
"6405",839233.532727661,822271.046051009
"6406",838790.847361464,823597.121003546
"6407",838098.280886054,822695.507616771
"6408",838610.857122932,823177.681094528
"6409",840474.36878634,823517.745872424
"6410",838249.438536371,823674.618297024
"6411",840209.507993897,822128.070437728
"6412",838003.185636508,823302.286536695
"6413",840180.025579408,822373.151574885
"6414",839292.297761307,823929.384230203
"6415",838562.309781329,822796.759395989
"6416",840865.450127016,822991.187084209
"6417",840479.07460207,823616.805470155
"6418",837554.417646008,821904.25870965
"6419",837306.971851103,821946.464659961
"6420",837720.28976163,823160.395787484
"6421",838880.048761914,822938.959424873
"6422",839589.276570723,822993.004717868
"6423",840569.76557263,824316.753550921
"6424",839907.181244928,823543.447283145
"6425",840117.063338569,821761.537271574
"6426",838955.475873906,823341.972076665
"6427",840816.713951196,822346.590605509
"6428",840206.653005681,822295.959128872
"6429",837453.023460166,822189.643734067
"6430",840034.290768274,822647.431422241
"6431",837067.360695048,823027.824284325
"6432",839972.479937639,821616.381447956
"6433",839052.389265925,822120.729446778
"6434",840854.175051426,821764.849192055
"6435",837475.168082649,821555.186530033
"6436",837648.174644341,821902.032313624
"6437",839991.600164921,821675.11169967
"6438",839809.993910284,823473.067227658
"6439",838297.233116648,822521.099620021
"6440",840795.321267414,824034.89724951
"6441",838835.492235252,823219.017090884
"6442",839451.856514961,822565.29670285
"6443",840468.151729777,822910.706339123
"6444",837443.02927372,821980.59671627
"6445",840323.517516937,823004.886692775
"6446",840692.464230848,823753.556276387
"6447",840452.858089307,823214.87764723
"6448",837615.610092249,821696.541385112
"6449",839192.64058073,823473.669057648
"6450",840485.294954893,821739.741615478
"6451",838963.929149142,822514.399370971
"6452",838858.899915844,822151.47500668
"6453",838315.534591353,822786.758135086
"6454",837443.207125357,821701.92477961
"6455",837471.796136955,821989.898711029
"6456",837964.10575096,822736.76802972
"6457",838538.847532086,823912.460381023
"6458",839217.730877943,823967.741755199
"6459",838723.522823533,821785.423213171
"6460",837956.564576423,822882.69219353
"6461",839674.526317119,823080.646883179
"6462",839209.831157978,822066.258867077
"6463",837111.580282995,822303.773777471
"6464",837002.135805703,822910.830072615
"6465",840413.689297076,823421.50519883
"6466",838371.310560431,823514.281590455
"6467",839368.517052442,823649.250335775
